"iso3","scope","gender","quintile","access_water_piped_house","access_water_piped_house_low","access_water_piped_house_upp","access_water_piped_plot","access_water_piped_plot_low","access_water_piped_plot_upp","water_trucked","water_trucked_low","water_trucked_upp","water_on_premises","water_on_premises_low","water_on_premises_upp","water_distr","water_distr_low","water_distr_upp","consume_distr","consume_distr_low","consume_distr_upp","consume_other","consume_other_low","consume_other_upp","consume_bottled","consume_bottled_low","consume_bottled_upp","improved_w_access","improved_w_access_low","improved_w_access_upp","water_daily","water_daily_low","water_daily_upp","water_dist_daily","water_dist_daily_low","water_dist_daily_upp","access_water_piped_house_daily","access_water_piped_house_daily_low","access_water_piped_house_daily_upp","access_water_piped_plot_daily","access_water_piped_plot_daily_low","access_water_piped_plot_daily_upp","piped_ou","piped_ou_low","piped_ou_upp","other_ou","other_ou_low","other_ou_upp","unimproved_ou","unimproved_ou_low","unimproved_ou_upp","access_san_exclusive","access_san_exclusive_low","access_san_exclusive_upp","access_sewer","access_sewer_low","access_sewer_upp","access_septic","access_septic_low","access_septic_upp","access_latrine","access_latrine_low","access_latrine_upp","improved_san","improved_san_low","improved_san_upp","access_sewer_exclusive","access_sewer_exclusive_low","access_sewer_exclusive_upp","access_septic_exclusive","access_septic_exclusive_low","access_septic_exclusive_upp","access_latrine_exclusive","access_latrine_exclusive_low","access_latrine_exclusive_upp","improved_san_exclusive","improved_san_exclusive_low","improved_san_exclusive_upp","no_san_access","no_san_access_low","no_san_access_upp","access_latrines_unimproved","access_latrines_unimproved_low","access_latrines_unimproved_upp","access_latrines_unimproved_exclusive","access_latrines_unimproved_exclusive_low","access_latrines_unimproved_exclusive_upp","sewage_contaminates","sewage_contaminates_low","sewage_contaminates_upp","count_respondents"
"DOM","rural","all","total",0.0261780104712042,0.006041599725193,0.0463144212172154,0.0104712041884817,1.24728884500352e-05,0.0209299354885133,0.0416666666666667,0.0147595562789651,0.0685737770543682,0.117801047120419,0.0826891045862944,0.152912989654543,0.544270833333333,0.439913122223696,0.64862854444297,0.0366492146596859,0.00986285596328245,0.0634355733560893,0.913612565445026,0.860339179684827,0.966885951205225,0.81413612565445,0.75198174088706,0.87629051042184,0.950261780104712,0.920135944043085,0.980387616166339,0.994736842105263,0.984287636334898,1.00518604787563,0.990740740740741,0.97253077575512,1.00895070572636,0.013262599469496,-5.30806910202051e-05,0.0265782796300122,0.00526315789473684,-0.00216581078855773,0.0126921265780314,0.543307086614173,0.438906580650506,0.64770759257784,0.328125,0.231486256174468,0.424763743825532,0.111979166666667,0.046927150257448,0.177031183075885,0.871727748691099,0.829079440263355,0.914376057118844,0.0490463215258856,0.0179590708754154,0.0801335721763557,0.686648501362398,0.620270405527262,0.753026597197534,0.0899182561307902,0.0551288092851403,0.12470770297644,0.825613079019074,0.770712080995549,0.880514077042598,0.0489130434782609,0.0178774951743777,0.0799485917821441,0.614130434782609,0.541608686857974,0.686652182707244,0.0516304347826087,0.0263630880460585,0.0768977815191589,0.714673913043478,0.649808117484364,0.779539708602592,0,0,0,0,0,0,0.285326086956522,0.220460291397408,0.350191882515636,0.0208333333333333,0.00549267360288241,0.0361739930637843,384
"ECU","rural","all","total",0.584466019417476,0.5015702001592,0.667361838675751,0.0194174757281553,0.006611232395684,0.0322237190606267,0.00579150579150579,-0.00246486035134433,0.0140478719343559,0.609708737864078,0.527835509637131,0.691581966091025,0.83011583011583,0.768379973009754,0.891851687221906,0.603883495145631,0.520481841738321,0.687285148552941,0.355339805825243,0.279084905692205,0.431594705958281,0.289320388349515,0.218333771968476,0.360307004730553,0.959223300970874,0.934949225707877,0.983497376233871,0.965770171149144,0.924556958071632,1.00698338422666,0.937777777777778,0.865733431842179,1.00982212371338,0.396174863387978,0.309506859212041,0.482842867563916,0.0117416829745597,0.00189843533926091,0.0215849306098585,0.822393822393822,0.760651917382864,0.884135727404781,0.150579150579151,0.0944912895622262,0.206667011596075,0.0193050193050193,0.00582233898789689,0.0327876996221417,0.916827852998066,0.890236253709304,0.943419452286827,0.691089108910891,0.600001248696978,0.782176969124805,0.287128712871287,0.196178940205612,0.378078485536962,0.0118811881188119,-3.17600623083135e-05,0.0237941362999321,0.99009900990099,0.979951315686822,1.00024670411516,0.627952755905512,0.54118402930568,0.714721482505344,0.269685039370079,0.181275208610005,0.358094870130153,0.00984251968503937,1.7714084837148e-05,0.0196673252852416,0.90748031496063,0.880727429891732,0.934233200029528,0,0,0,0,0,0,0.0925196850393701,0.065766799970472,0.119272570108268,0.00965250965250965,-0.000254747742010409,0.0195597670470297,518
"ECU","urban","all","total",0.638255698711596,0.577243442241681,0.699267955181511,0.00396432111000991,8.906025541882e-05,0.007839581964601,0.00197044334975369,-0.000732142318723381,0.00467302901823077,0.645193260654113,0.583984267456553,0.706402253851673,0.949753694581281,0.925172684038253,0.974334705124308,0.642220019821605,0.58113430028335,0.703305739359861,0.334985133795837,0.275176409369963,0.394793858221712,0.313181367690783,0.254586265434674,0.371776469946892,0.977205153617443,0.968055644508848,0.986354662726038,0.984815618221258,0.973352758927276,0.996278477515241,0.965174129353234,0.93936854806665,0.990979710639817,0.381818181818182,0.314462560019507,0.449173803616857,0.00198609731876862,-0.000717856009824682,0.00469005064736192,0.950298210735586,0.924853026129975,0.975743395341198,0.0403940886699507,0.0160943780420499,0.0646937992978515,0.000985221674876847,-0.000965979589474873,0.00293642293922857,0.937869822485207,0.921281212950171,0.954458432020243,0.830019880715706,0.768802142546843,0.891237618884568,0.13817097415507,0.0861796324722756,0.190162315837864,0.0129224652087475,0.00372793134639203,0.022116999071103,0.981113320079523,0.971260754521299,0.990965885637746,0.781529294935452,0.719478294186138,0.843580295684766,0.126984126984127,0.0777175505824665,0.176250703385787,0.0109126984126984,0.00283686405353159,0.0189885327718652,0.918650793650794,0.899407604417779,0.937893982883808,0.05,-0.0503071356712801,0.15030713567128,0,0,0,0.0813492063492063,0.0621060171161919,0.100592395582221,0.00886699507389162,0.00202994040427512,0.0157040497435081,1015
"GTM","rural","all","total",0.446153846153846,0.393945692852462,0.498361999455231,0.0397435897435897,0.0226681544641579,0.0568190250230216,0.00126262626262626,-0.00120408487606369,0.00372933740131622,0.48974358974359,0.433673634568968,0.545813544918212,0.63510101010101,0.572565677154615,0.697636343047405,0.485897435897436,0.428620842046355,0.543174029748516,0.429487179487179,0.377936042573096,0.481038316401263,0.203846153846154,0.159522142847189,0.248170164845118,0.915384615384615,0.88765853749857,0.943110693270661,0.983640081799591,0.967963957657379,0.999316205941803,0.969230769230769,0.940693556238619,0.99776798222292,0.279605263157895,0.229775300391924,0.329435225923866,0.0196335078534031,0.0085077984258729,0.0307592172809334,0.622279129321383,0.559721417137711,0.684836841505055,0.233585858585859,0.183715001140337,0.28345671603138,0.077020202020202,0.0528374426802347,0.101202961360169,0.897597977243995,0.870090476512725,0.925105477975266,0.275682704811443,0.208768144876707,0.34259726474618,0.487646293888166,0.4255387677886,0.549753819987733,0.0962288686605982,0.069178076498054,0.123279660823142,0.859557867360208,0.825816707042345,0.893299027678072,0.244818652849741,0.181249303161376,0.308388002538106,0.436528497409326,0.377536475712754,0.495520519105899,0.0893782383419689,0.0643312333801579,0.11442524330378,0.770725388601036,0.733955969434869,0.807494807767204,0,0,0,0,0,0,0.229274611398964,0.192505192232796,0.266044030565131,0.0378787878787879,0.0216488204566252,0.0541087553009506,792
"GTM","urban","all","total",0.324155193992491,0.280444393373805,0.367865994611177,0.0100125156445557,0.00253654509504765,0.0174884861940637,0.00124378109452736,-0.00118225395262249,0.00366981614167722,0.336670838548185,0.292817061483277,0.380524615613094,0.835820895522388,0.801687871079672,0.869953919965105,0.334167709637046,0.289827016283397,0.378508402990695,0.645807259073842,0.599618423346392,0.691996094801293,0.583229036295369,0.533203301226141,0.633254771364598,0.979974968710889,0.970131675960918,0.98981826146086,0.996815286624204,0.992428671876997,1.00120190137141,0.994334277620397,0.986514101304496,1.0021544539363,0.201183431952663,0.163370739886698,0.238996124018627,0.00627352572145546,-0.000120715473532484,0.0126677669164434,0.826196473551637,0.790368960693279,0.862023986409996,0.119402985074627,0.0902221541922062,0.148583815957048,0.0161691542288557,0.00655118072756633,0.0257871277301451,0.937810945273632,0.9172409290597,0.958380961487564,0.796717171717172,0.741287223833478,0.852147119600866,0.125,0.077837625676605,0.172162374323395,0.0126262626262626,0.0057174117905851,0.0195351134619402,0.934343434343434,0.917732002507387,0.950954866179482,0.743396226415094,0.685782346280638,0.801010106549551,0.120754716981132,0.0751765240398226,0.166332909922442,0.0113207547169811,0.00480337180282643,0.0178381376311358,0.875471698113207,0.848692310901873,0.902251085324542,0,0,0,0,0,0,0.124528301886792,0.0977489146754583,0.151307689098127,0.0186567164179104,0.0106297703996662,0.0266836624361547,804
"HND","rural","all","total",0.318055555555556,0.273160184386866,0.362950926724245,0.198611111111111,0.1532785353988,0.243943686823422,0.00413223140495868,-0.000478074710736567,0.00874253752065392,0.522222222222222,0.458916953536073,0.585527490908372,0.837465564738292,0.797555663602853,0.877375465873731,0.516666666666667,0.45419308871785,0.579140244615483,0.422222222222222,0.365713167575343,0.478731276869101,0.356944444444444,0.304087122109715,0.409801766779174,0.938888888888889,0.915563669364692,0.962214108413086,0.994854202401372,0.989101116767405,1.00060728803534,0.989399293286219,0.977514860007631,1.00128372656481,0.168918918918919,0.129376275429737,0.208461562408101,0.105263157894737,0.0696119145353225,0.140914401254151,0.831476323119777,0.79016652522163,0.872786121017924,0.0922865013774105,0.05900231714477,0.125570685610051,0.0371900826446281,0.0225129085731165,0.0518672567161397,0.902506963788301,0.882393138676726,0.922620788899875,0.128349788434415,0.0754190351006495,0.18128054176818,0.647390691114245,0.601184509068197,0.693596873160294,0.114245416078984,0.0869698222126445,0.141521009945324,0.889985895627645,0.864945926434304,0.915025864820985,0.115492957746479,0.0664085544518511,0.164577361041107,0.596614950634697,0.550736235701546,0.642493665567847,0.0957746478873239,0.0700505256757796,0.121498770098868,0.807042253521127,0.775565517048576,0.838518989993677,0.130434782608696,0.0587361407553469,0.202133424462044,0,0,0,0.192957746478873,0.161481010006323,0.224434482951423,0.0647382920110193,0.0423905642700782,0.0870860197519604,726
"HND","urban","all","total",0.217809867629362,0.183384563541894,0.252235171716831,0.0541516245487365,0.0353639718286064,0.0729392772688666,0.00359712230215827,-0.000185640430896221,0.00737988503521277,0.275571600481348,0.234461194847921,0.316682006114774,0.884892086330935,0.856866406799677,0.912917765862194,0.271961492178099,0.231279491293708,0.312643493062489,0.709987966305656,0.664935344255523,0.755040588355788,0.697954271961492,0.653093422781863,0.742815121141121,0.981949458483755,0.969209089817647,0.994689827149862,0.989855072463768,0.982541072289763,0.997169072637773,0.98,0.965863561682986,0.994136438317014,0.124832214765101,0.101735981871043,0.147928447659158,0.0284301606922126,0.016313420311987,0.0405469010724382,0.880290205562273,0.852427690216257,0.90815272090829,0.103117505995204,0.0765223745736244,0.129712637416783,0.00479616306954436,0.00013878808717966,0.00945353805190907,0.922062350119904,0.904216071499944,0.939908628739864,0.642066420664207,0.578010409915377,0.706122431413036,0.289052890528905,0.228004698406482,0.350101082651329,0.025830258302583,0.0142248662570529,0.0374356503481132,0.956949569495695,0.938875399614033,0.975023739377357,0.585574572127139,0.525303578480138,0.645845565774141,0.272616136919315,0.21524223961541,0.32999003422322,0.0244498777506112,0.0132863486909594,0.0356134068102631,0.882640586797066,0.857512288593899,0.907768885000233,0,0,0,0,0,0,0.117359413202934,0.0922311149997666,0.142487711406101,0.0179856115107914,0.00743496735588155,0.0285362556657012,834
"JAM","urban","all","total",0.516166281755196,0.466581811931553,0.56575075157884,0.10161662817552,0.0647921496851535,0.138441106665886,0.0242557883131202,0.011620449975844,0.0368911266503964,0.697459584295612,0.662924269758299,0.731994898832925,0.764057331863286,0.711879838510635,0.816234825215936,0.617782909930716,0.570321975585962,0.66524384427547,0.336027713625866,0.290329348803559,0.381726078448174,0.195150115473441,0.165781357197874,0.224518873749008,0.953810623556582,0.933290823643519,0.974330423469645,0.878306878306878,0.831913306733265,0.924700449880491,0.810958904109589,0.755791405165461,0.866126403053717,0.289922480620155,0.247139098871405,0.332705862368905,0.0505415162454874,0.0307349706011619,0.0703480618898129,0.777777777777778,0.72227099957556,0.833284555979996,0.157662624035281,0.109683048141178,0.205642199929384,0.0143329658213892,-0.00130287187754722,0.0299688035203256,0.739130434782609,0.693010363563936,0.785250506001282,0.321992709599028,0.243913762857358,0.400071656340698,0.521263669501823,0.4396522121605,0.602875126843145,0.0279465370595383,0.0110365201722126,0.0448565539468639,0.871202916160389,0.825934210089819,0.916471622230958,0.217647058823529,0.163626952399861,0.271667165247198,0.384433962264151,0.323058997298095,0.445808927230206,0.0188014101057579,0.00525146773712939,0.0323513524743865,0.619271445358402,0.561516111217239,0.677026779499565,0,0,0,0,0,0,0.380728554641598,0.322973220500435,0.438483888782761,0.00551267916207277,-8.25246156607347e-05,0.0111078829398063,907
"JAM","rural","all","total",0.364565587734242,0.292618449947436,0.436512725521048,0.122657580919932,0.0905943727094135,0.15472078913045,0.0280528052805281,0.0129172534502587,0.0431883571107974,0.654173764906303,0.591132266746109,0.717215263066497,0.570957095709571,0.475580096301838,0.666334095117304,0.487223168654174,0.406799408167059,0.567646929141289,0.415672913117547,0.329531140563771,0.501814685671322,0.117546848381601,0.083493884833995,0.151599811929208,0.902896081771721,0.853357380026121,0.95243478351732,0.875886524822695,0.819573259026799,0.932199790618591,0.819587628865979,0.745132923958134,0.894042333773824,0.211576846307385,0.155706580875362,0.267447111739408,0.043956043956044,0.0285587865933019,0.059353301318786,0.574105621805792,0.477031474043606,0.671179769567978,0.301980198019802,0.210984698581547,0.392975697458057,0.0412541254125413,0.00968026211781214,0.0728279887072704,0.828618968386023,0.796193710313368,0.861044226458679,0.123674911660777,0.0775303017180934,0.169819521603461,0.72791519434629,0.659202865768911,0.796627522923669,0.0600706713780919,0.0291432762399135,0.0909980665162703,0.911660777385159,0.879938373115842,0.943383181654476,0.0856643356643357,0.0504135250634823,0.120915146265189,0.614310645724258,0.548197064952039,0.680424226496477,0.0487804878048781,0.0233307433981149,0.0742302322116412,0.747386759581881,0.698995096081524,0.795778423082239,0,0,0,0,0,0,0.252613240418118,0.204221576917761,0.301004903918476,0.0099009900990099,0.00274153861828424,0.0170604415797356,606
"MEX","rural","all","total",0.0984126984126984,0.0349914134957092,0.161833983329688,0.0285714285714286,0.00695380810321777,0.0501890490396394,0.0126182965299685,-0.00631769172716392,0.0315542847871008,0.146031746031746,0.0702154999823129,0.221847992081179,0.630914826498423,0.516105241067215,0.745724411929631,0.126984126984127,0.0513857825480227,0.202582471420231,0.844444444444445,0.768628489721546,0.920260399167343,0.746031746031746,0.658909836438737,0.833153655624755,0.971428571428572,0.948072462692014,0.994784680165129,0.983870967741936,0.960903532856466,1.00683840262741,0.967741935483871,0.923957409288929,1.01152646167881,0.0405405405405405,-0.00145360648346318,0.0825346875645443,0.0129032258064516,0.00119644778489109,0.0246100038280121,0.63375796178344,0.517177520857404,0.750338402709475,0.296529968454259,0.201749878458267,0.39131005845025,0.0220820189274448,0.00554201108170251,0.0386220267731871,0.936908517350158,0.913167458675334,0.960649576024982,0.596825396825397,0.468244330834828,0.725406462815966,0.26984126984127,0.165379192679557,0.374303347002982,0.0444444444444445,0.010192753197846,0.0786961356910429,0.911111111111111,0.868924319173285,0.953297903048937,0.552380952380952,0.433119340332476,0.671642564429429,0.26031746031746,0.159065906816191,0.36156901381873,0.0444444444444445,0.010192753197846,0.0786961356910429,0.857142857142857,0.812393527352473,0.901892186933241,0,0,0,0,0,0,0.142857142857143,0.0981078130667588,0.187606472647527,0.0473186119873817,0.019100921717939,0.0755363022568244,317
"MEX","urban","all","total",0.148118494795837,0.111352321456141,0.184884668135533,0.0144115292233787,0.00553576979565544,0.023287288651102,0.00791765637371338,-0.00469379588566661,0.0205291086330934,0.172137710168135,0.1313450596997,0.212930360636569,0.859857482185273,0.833303207907928,0.886411756462619,0.162530024019215,0.123106762036468,0.201953286001962,0.815052041633307,0.774847207258347,0.855256876008267,0.77742193755004,0.731164672909182,0.823679202190898,0.977582065652522,0.968892457516205,0.986271673788839,0.986881937436932,0.979239743533429,0.994524131340435,0.967336683417085,0.948803054033914,0.985870312800257,0.0583038869257951,0.0338786800891229,0.0827290937624672,0.00645682001614205,0.00150974905069552,0.0114038909815886,0.865492393915132,0.837614427227807,0.893370360602457,0.0973871733966746,0.0741705578394026,0.120603788953947,0.00712589073634204,0.0021107155994555,0.0121410658732286,0.926984126984127,0.912813012334241,0.941155241634013,0.886606409202958,0.839987890929977,0.933224927475939,0.0805258833196385,0.0405771688786761,0.120474597760601,0.00821692686935086,0.0019311807805956,0.0145026729581061,0.975349219391948,0.96582910597321,0.984869332810685,0.821457821457822,0.776630218873392,0.866285424042251,0.071078431372549,0.0368959058803107,0.105260956864787,0.00735294117647059,0.00220296651604783,0.0125029158368933,0.897875816993464,0.881171743871388,0.914579890115541,0,0,0,0,0,0,0.102124183006536,0.0854201098844594,0.118828256128612,0.00950118764845606,0.00359528456333682,0.0154070907335753,1263
"NIC","urban","all","total",0.861375661375661,0.824324256040827,0.898427066710496,0.0476190476190476,0.0281442243711553,0.0670938708669399,0.00103412616339193,-0.00100376887600018,0.00307202120278405,0.91005291005291,0.873564738603047,0.946541081502773,0.915201654601862,0.88124823762236,0.949155071581363,0.908994708994709,0.872184160990206,0.945805256999212,0.073015873015873,0.0393695313871385,0.106662214644608,0.019047619047619,0.00836337791135499,0.0297318601838831,0.982010582010582,0.971045262176942,0.992975901844223,0.957160342717258,0.93618044922483,0.978140236209686,0.935114503816794,0.905863355842945,0.964365651790643,0.731270358306189,0.674080520034134,0.788460196578243,0.027027027027027,0.0145837240478917,0.0394703300061623,0.910848549946294,0.873553667629524,0.948143432263065,0.0661840744570838,0.0331514888098473,0.0992166601043202,0.0093071354705274,0.000263383064994814,0.01835088787606,0.91701244813278,0.895978231960216,0.938046664305344,0.468783068783069,0.373399416656019,0.564166720910119,0.33015873015873,0.258650058513755,0.401667401803706,0.0857142857142857,0.0577527747171952,0.113675796711376,0.884656084656085,0.853888440094123,0.915423729218046,0.444092827004219,0.352760274233428,0.535425379775011,0.29746835443038,0.230510378375371,0.364426330485388,0.0727848101265823,0.0506660176298294,0.0949036026233351,0.814345991561181,0.775832041038108,0.852859942084255,0.0137931034482759,-0.00498227393308634,0.0325684808296381,0,0,0,0.185654008438819,0.147140057915745,0.224167958961892,0.0258531540847983,0.013187782843614,0.0385185253259827,967
"NIC","rural","all","total",0.351493848857645,0.267411412303083,0.435576285412207,0.107205623901582,0.0508909766688578,0.163520271134306,0.0224137931034483,-0.00018185353044739,0.0450094397373439,0.481546572934974,0.391293235971671,0.571799909898276,0.474137931034483,0.382259687153552,0.566016174915413,0.458699472759227,0.367395431206891,0.550003514311563,0.386643233743409,0.315618108683256,0.457668358803563,0.0140597539543058,0.000874113187775796,0.0272453947208358,0.845342706502636,0.792563230465722,0.89812218253955,0.987551867219917,0.974112298620384,1.00099143581945,0.974789915966387,0.949247088062313,1.00033274387046,0.184615384615385,0.122362629496319,0.24686813973445,0.0433145009416196,0.0169751296020254,0.0696538722812138,0.456171735241503,0.362938810591665,0.549404659891341,0.35,0.281869179467057,0.418130820532942,0.112068965517241,0.0723867501092469,0.151751180925236,0.853195164075993,0.816732841723901,0.889657486428085,0.0212765957446809,0.00973557438576241,0.0328176171035993,0.457446808510638,0.384489505604638,0.530404111416638,0.24113475177305,0.177574381999309,0.30469512154679,0.719858156028369,0.642493184980637,0.797223127076101,0.0176991150442478,0.00672962281650866,0.0286686072719869,0.398230088495575,0.334198945962534,0.462261231028617,0.20353982300885,0.14626461077974,0.260815035237959,0.619469026548673,0.544013781105986,0.694924271991359,0.0196850393700787,0.00323026057612582,0.0361398181640317,0,0,0,0.380530973451327,0.305075728008641,0.455986218894014,0.0241379310344828,0.0105236046004886,0.0377522574684769,580
"PAN","urban","all","total",0.925581395348837,0.895585553172797,0.955577237524877,0.0223255813953488,0.00920675325201494,0.0354444095386827,0.00183150183150183,-0.000636552119019106,0.00429955578202277,0.949767441860465,0.926499886353696,0.973034997367234,0.962454212454213,0.941973779331098,0.982934645577327,0.947906976744186,0.924445191630783,0.971368761857589,0.0465116279069767,0.0236308555417587,0.0693924002721948,0.0232558139534884,0.0124235587310133,0.0340880691759634,0.994418604651163,0.989992597722727,0.998844611579598,0.995939086294416,0.989698932369565,1.00217924021927,0.991614255765199,0.978745785964833,1.00448272556557,0.841603053435114,0.782929289318702,0.900276817551527,0.0131455399061033,0.00306961262173313,0.0232214671904734,0.967228464419476,0.945823870091107,0.988633058747844,0.0274725274725275,0.00699722668787372,0.0479478282571812,0.00183150183150183,-0.000748206012283695,0.00441120967528736,0.925688073394495,0.906282499187667,0.945093647601324,0.508587786259542,0.435384822320886,0.581790750198198,0.418893129770992,0.350257162524478,0.487529097017507,0.0152671755725191,0.00488937459782782,0.0256449765472103,0.942748091603053,0.923377440221394,0.962118742984712,0.477186311787072,0.409651961960419,0.544720661613725,0.382492863939106,0.319334629648407,0.445651098229804,0.0123574144486692,0.00407908856578827,0.0206357403315501,0.871673003802281,0.844544795156665,0.898801212447898,0.0645161290322581,-0.0103234043430432,0.139355662407559,0,0,0,0.128326996197719,0.101198787552102,0.155455204843335,0.0128205128205128,0.00433178725624143,0.0213092383847842,1092
"PAN","rural","all","total",0.603448275862069,0.502975378836261,0.703921172887877,0.0689655172413793,0.0469074697192801,0.0910235647634785,0.0171306209850107,-0.00570750899877894,0.0399687509688004,0.691810344827586,0.597069262160197,0.786551427494976,0.721627408993576,0.623468126137701,0.819786691849451,0.672413793103448,0.577326077947302,0.767501508259595,0.241379310344828,0.171743908957602,0.311014711732053,0.0431034482758621,0.0213416727447955,0.0648652238069286,0.913793103448276,0.870212655956349,0.957373550940203,0.996894409937888,0.990824925027176,1.0029638948486,0.993865030674847,0.981830103981987,1.00589995736771,0.41025641025641,0.307869626063944,0.512643194448876,0.0421286031042129,0.0245976292498181,0.0596595769586077,0.71551724137931,0.615075180615597,0.815959302143023,0.184154175588865,0.115692345646664,0.252616005531066,0.0492505353319058,0.0167338336491216,0.0817672370146899,0.89507494646681,0.863469560830171,0.926680332103448,0.0755555555555556,0.0424451889714695,0.108665922139642,0.613333333333333,0.526094571896629,0.700572094770037,0.131111111111111,0.0692858698258882,0.192936352396334,0.82,0.76211907625823,0.87788092374177,0.066079295154185,0.0385724387658624,0.0935861515425077,0.577092511013216,0.491844601125335,0.662340420901097,0.0969162995594714,0.0552358446707006,0.138596754448242,0.740088105726872,0.682859192175492,0.797317019278253,0.0208333333333333,-0.00749189541949665,0.0491585620861633,0,0,0,0.259911894273128,0.202682980721747,0.317140807824508,0.0149892933618844,0.000665752517951255,0.0293128342058175,467
"PER","urban","all","total",0.775941230486685,0.739027448626043,0.812855012347327,0.0266299357208448,0.0158125250095024,0.0374473464321872,0.0206008583690987,0.006085280963904,0.0351164357742934,0.824609733700643,0.793328721561575,0.85589074583971,0.849785407725322,0.811077565994407,0.888493249456237,0.80257116620753,0.767222776706533,0.837919555708526,0.130394857667585,0.10037846746838,0.16041124786679,0.0651974288337925,0.0457393327743487,0.0846555248932362,0.932966023875115,0.910188392567974,0.955743655182255,0.976846747519294,0.964110466983858,0.98958302805473,0.96045197740113,0.939641905295648,0.981262049506612,0.620886981402003,0.567776384510911,0.673997578293095,0.0130353817504655,0.00539339442610173,0.0206773690748294,0.883936861652739,0.849762866314671,0.918110856990807,0.0695278969957081,0.0432354242182589,0.0958203697731574,0.000858369098712446,-0.000827004357946187,0.00254374255537108,0.921686746987952,0.903172720819316,0.940200773156587,0.917553191489362,0.886730864353745,0.948375518624978,0.0195035460992908,0.00657059300736122,0.0324364991912203,0.0221631205673759,0.00781821670139883,0.0365080244333529,0.959219858156028,0.937864288534893,0.980575427777164,0.842012356575463,0.807079325689635,0.876945387461291,0.0158730158730159,0.00412496100049745,0.0276210707455343,0.0220458553791887,0.00777111974291967,0.0363205910154578,0.879188712522046,0.850802757678696,0.907574667365396,0.0357142857142857,-0.0109826799161844,0.0824112513447559,0,0,0,0.120811287477954,0.092425332634604,0.149197242321304,0.00600858369098712,0.00108074818284056,0.0109364191991337,1165
"PER","rural","all","total",0.675287356321839,0.59111013940937,0.759464573234308,0.0747126436781609,0.0236439206457141,0.125781366710608,0,0,0,0.75,0.665555163176534,0.834444836823466,0.797752808988764,0.717236891938683,0.878268726038845,0.75,0.665555163176534,0.834444836823466,0.166666666666667,0.0892088213776873,0.244124511955646,0.0344827586206897,-0.0163986657476948,0.0853641829890741,0.916666666666667,0.870930062159301,0.962403271174032,0.995867768595041,0.987943400292026,1.00379213689806,0.993243243243243,0.980391126603274,1.00609535988321,0.506493506493506,0.399506892482767,0.613480120504246,0.027190332326284,-0.00401148230137823,0.0583921469539462,0.79940119760479,0.714979514610986,0.883822880598594,0.120786516853933,0.0516797956210172,0.189893238086848,0.00842696629213483,-0.00359610093637459,0.0204500335206442,0.896067415730337,0.849829224504506,0.942305606956168,0.713467048710602,0.616179740637554,0.810754356783649,0.100286532951289,0.035837130849246,0.164735935053333,0.0372492836676218,0.0143338945834678,0.0601646727517758,0.851002865329513,0.782978428552968,0.919027302106058,0.652421652421652,0.561798131776459,0.743045173066846,0.0883190883190883,0.0348227776206435,0.141815399017533,0.0284900284900285,0.0112993758369235,0.0456806811431335,0.769230769230769,0.698537709176163,0.839923829285376,0.0909090909090909,-0.0186184851199607,0.200436666938142,0,0,0,0.230769230769231,0.160076170714624,0.301462290823837,0.0617977528089888,0.0108720471001924,0.112723458517785,356
"PRY","urban","all","total",0.545346062052506,0.492518235884533,0.598173888220479,0.0572792362768496,0.0384655683800705,0.0760929041736288,0,0,0,0.602625298329356,0.549452364417271,0.655798232241441,0.793706293706294,0.741971242326084,0.845441345086503,0.602625298329356,0.549452364417271,0.655798232241441,0.343675417661098,0.296416132344892,0.390934702977304,0.237470167064439,0.199896530200061,0.275043803928818,0.946300715990454,0.921666228444174,0.970935203536733,0.981337480559876,0.968088952555257,0.994586008564494,0.954198473282443,0.923131536130276,0.985265410434609,0.300900900900901,0.245663744537395,0.356138057264406,0.027027027027027,0.0145646984904043,0.0394893555636497,0.803178484107579,0.752049690541319,0.85430727767384,0.137529137529138,0.0983579532465905,0.176700321811685,0.0151515151515152,0.002028548409784,0.0282744818932463,0.906542056074766,0.876153603344186,0.936930508805346,0.187654320987654,0.139953714937311,0.235354927037998,0.777777777777778,0.731464789917964,0.824090765637592,0.00740740740740741,0.0019904796377488,0.012824335177066,0.97283950617284,0.957150355359232,0.988528656986447,0.177831912302071,0.129877969596144,0.225785855007997,0.695121951219512,0.646181119326029,0.744062783112995,0.0048721071863581,0.000642095152219892,0.00910211922049631,0.876979293544458,0.841322804897889,0.912635782191026,0,0,0,0,0,0,0.123020706455542,0.0873642178089735,0.158677195102111,0.00932400932400932,0.000104439578347786,0.0185435790696709,858
